time,acceleration,gyro,g_removed
12.845,1.2791017960332391,5.050360601010998,3.5310898582619967
12.845,1.3274061397468837,5.067210570629266,3.542405571801485
12.845,1.3860429113172674,5.083564402242972,3.5575755294463756
12.847000000000001,1.454652560321914,5.099392544486873,3.5767489772702423
12.847999999999999,1.532742427672589,5.114666241296481,3.6000002603967123
12.850999999999999,1.6197037942123536,5.129358593458462,3.6273281992909383
12.856,1.7148303160173857,5.143445636405163,3.6586575886681514
12.857000000000001,1.8173372208043175,5.156907374895912,3.6938427206821234
12.857999999999999,1.9263813502446505,5.169728684429327,3.7326728987427105
12.859000000000002,2.041081932621994,5.1819000080297535,3.7748798611640857
12.859000000000002,2.1605416198404814,5.193417806052754,3.820146980002976
12.86,2.28386745805964,5.2042847180096174,3.8681200804805522
12.87,2.410191528693922,5.214509400852526,3.918419600210086
12.870999999999999,2.538690601936794,5.224106046562973,3.970653539452377
12.873,2.668603567951642,5.233093630040525,4.024430320292916
12.873,2.7992450756973,5.241494965435408,4.0793704506428305
12.873,2.930014282056324,5.249335637503838,4.135116105778037
12.873,3.0603989030769005,5.2566428305636785,4.191338392436171
12.874,3.189975867978831,5.263444042007257,4.247742632828096
12.876,3.3184099577668857,5.269765672470982,4.304072109107909
12.877,3.4454511161506582,5.275631517104089,4.360110474085241
12.877,3.570930679045358,5.281061210585926,4.415682887652472
12.877,3.6947570894795936,5.28606869265675,4.4706560863087725
12.887,3.8169119528549067,5.2906607634965575,4.524937747176412
12.887,3.937446856196675,5.294835788034312,4.578475400922302
12.887,4.056480868860588,5.298582594099304,4.631254986506665
12.887,4.174198573299854,5.301879606264076,4.683299123840849
12.887,4.29084837100481,5.304694256572447,4.734665170048788
12.89,4.406740643024998,5.306982692506862,4.78544307231987
12.89,4.5222454315515686,5.308689771119525,4.835753018743374
12.892000000000001,4.637789317233638,5.30974932042271,4.885742858596587
12.892000000000001,4.7538510834157135,5.310084662466872,4.935585223858462
12.895,4.870955923043118,5.309609392573538,4.985474308343374
12.897,4.9896680671879965,5.30822839618176,5.0356222668574615
12.897,5.110581711496167,5.305839084970851,5.086255183861873
12.899000000000001,5.234310267474568,5.302332843470289,5.137608599459989
12.902000000000001,5.361473977107244,5.297596681141715,5.1899225598790295
12.902999999999999,5.492685617478688,5.291515087793659,5.2434360468004195
12.907,5.628533860222302,5.283972095445223,5.298380604847491
12.908,5.769564231907413,5.274853556411855,5.354973131972592
12.908,5.916258361425133,5.26404965513406,5.413408034550724
12.909,6.069012554179323,5.25145766060914,5.473849030190785
12.913,6.228116327590104,5.236984879261335,5.536420702687562
12.913,6.393731143658469,5.22055170070384,5.601199774017761
12.915999999999999,6.5658697446227166,5.202094562975472,5.668206195354384
12.917,6.744376735649855,5.181568599876428,5.737394372568879
12.918,6.9289111859675305,5.158949670151185,5.808644939831671
12.923,7.11893236767171,5.13423542617455,5.881757547015326
12.925,7.313690124373487,5.107445100520258,5.956445201806782
12.925,7.5122214974850685,5.078617803804349,6.0323307800346155
12.925,7.7133551035896355,5.047809294948479,6.108946252162234
12.929,7.915724293995926,5.015087346421754,6.185734927631511
12.929,8.117789687941261,4.980526015514741,6.262056917790843
12.929,8.317871303371517,4.944199330395751,6.337198152038371
12.932,8.514189708670163,4.906174975126416,6.410383257816975
12.933,8.70491488429007,4.866508537027256,6.48079245795134
12.935,8.888221185410528,4.825238860344973,6.547582492226951
